cano_smiles,SIDER1,SIDER2,SIDER3,SIDER4,SIDER5,SIDER6,SIDER7,SIDER8,SIDER9,SIDER10,SIDER11,SIDER12,SIDER13,SIDER14,SIDER15,SIDER16,SIDER17,SIDER18,SIDER19,SIDER20,SIDER21,SIDER22,SIDER23,SIDER24,SIDER25,SIDER26,SIDER27,group
Clc1cc(N2CCN(CC2)CCCN2N=C3N(C=CC=C3)C2=O)ccc1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,train
O1C(O[C@@H]2[C@@H](C)[C@H](OC3OC(C)C(O)C(OC)(C3)C)[C@@H](C)C(O[C@H](CC)[C@](O)(C)[C@H](O)[C@@H](C)C(=O)[C@@H](C[C@]2(OC)C)C)=O)C(O)C(N(C)C)CC1C,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,train
OC(=O)C=C(C=CC=C(C=CC=1C(CCCC=1C)(C)C)C)C,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,train
FC12C(C3CC(O)C(O)(C(=O)CO)C3(CC1O)C)CCC1=CC(=O)C=CC12C,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,train
Brc1c(nc(nc1Oc1c(cc(cc1C)C#N)C)Nc1ccc(cc1)C#N)N,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,train
Clc1ccccc1C1=NCc2n(-c3c1cc(Cl)cc3)c(nn2)C,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,train
S1c2c(N(c3c1cccc3)CCCN1CCN(CC1)C)cc(cc2)C(F)(F)F,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,train
OC(CCN1CCCCC1)(C1CCCCC1)c1ccccc1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,train
O1C(C)(C)C(=O)N(C)C1=O,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,train
S(C(=O)[C@]1(O)[C@@]2([C@H](C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C2)C[C@H]1C)C)CF,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,train
O(C)c1c(OC)cc(NCc2ccc3nc([nH+]c(N)c3c2C)N)cc1OC,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,train
N(CC(CN1c2c(CCc3c1cccc3)cccc2)C)(C)C,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,train
S1C(Cc2ccc(OCC3(Oc4c(CC3)c(C)c(O)c(C)c4C)C)cc2)C(=O)NC1=O,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,train
OCC(C(=O)N(Cc1ccncc1)CC)c1ccccc1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,train
O(C(=O)c1c2c([nH]c1)cccc2)C1CC2N(C(C1)CC2)C,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,train
O(C(=O)C(O)(c1ccccc1)c1ccccc1)C1CC2[N+]3(C(C1)CC2)CCCC3,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,train
S(=O)(Cc1nccc(OCCCOC)c1C)c1[nH]c2c(n1)cccc2,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,train
P(O)(=O)(CCCCc1ccccc1)CC(=O)N1C[C@@H](C[C@H]1C(O)=O)C1CCCCC1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,train
Cl[C@@]12[C@H]([C@@H]3C[C@H](C)[C@](OC(=O)CC)(C(=O)CO)[C@]3(C[C@@H]1O)C)CCC1=CC(=O)C=C[C@@]12C,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,train
[Fe+3].[Na+].[Na+].[Na+].[Na+].O=[N-].N#[C-].N#[C-].N#[C-].N#[C-].N#[C-],0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,train
O=Cc1n2c(nc1)C(c1c(CC2)cccc1)=C1CCN(CC1)C,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,train
O(CC(O)=O)c1c2c(C[C@@H]3[C@@H](C[C@H](O)[C@H]3CC[C@H](O)CCCCC)C2)ccc1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,train
OC1CC(O)C(CC=CCCCC(O)=O)C1CCC(=O)CCCCCCC,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,train
OC1C2C3CCC(C(CCC(O)=O)C)C3(CCC2C2(C(C1)CC(O)CC2)C)C,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,train
O=C1N=C(Nc2n(cnc12)COCCOC(=O)C(N)C(C)C)N,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,train
OC(=O)C(N(Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1)C(=O)CCCC)C(C)C,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,train
Clc1c2Oc3cc4C(NC(=O)C(NC(=O)C(NC(=O)C(NC)CC(C)C)C(O)c(c1)cc2)CC(=O)N)C(=O)NC1c2cc(-c5c(cc(O)cc5O)C(NC(=O)C(NC1=O)C(O)c1cc(Cl)c(Oc(c4)c3OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(N)(C3)C)cc1)C(O)=O)c(O)cc2,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,train
O=C1N(c2c(CC[C@@H]1N[C@H](CCc1ccccc1)C(O)=O)cccc2)CC(O)=O,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,train
FC(F)(F)c1cc(NC(=O)c2cc(C#Cc3n4N=CC=Cc4nc3)c(cc2)C)ccc1CN1CCN(CC1)C,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,train
OC(=O)CCC(N)C=C,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,train
OC(=O)C1N(C2C(C1)CCCC2)C(=O)C(NC(CCc1ccccc1)C(O)=O)C,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,train
O(C(=O)C)C1C2(C3N(CCC34C(N(c3cc(OC)c(cc34)C3(CC4C=C(CN(C4)Cc4c3[nH]c3c4cccc3)CC)C(OC)=O)C)C1(O)C(OC)=O)CC=C2)CC,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,train
Cl.O([C@H](CCNC)c1ccccc1)c1ccccc1C,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,train
Clc1ccc(cc1Cc1ccc(O[C@H]2CCOC2)cc1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,train
S(=O)(=O)(NC(=O)c1cc(OC)c(cc1)Cc1c2cc(NC(OC3CCCC3)=O)ccc2n(c1)C)c1ccccc1C,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,train
O1C(CCC1N1C=CC(=NC1=O)N)CO,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,train
O=C(N(CC)c1cc(ccc1)C=1n2ncc(c2N=CC=1)C#N)C,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,train
O1C(C(O)C(O)CO)C(NC(=O)C)C(N=C(N)N)C=C1C(O)=O,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,train
O1C(CO)C(N=[N+]=[N-])CC1N1C=C(C)C(=O)NC1=O,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,train
[Zn](Cl)Cl,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,train
O=C(N(C)C)Cc1n2C=C(C=Cc2nc1-c1ccc(cc1)C)C,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,train
S(=O)(=O)(N)Cc1noc2c1cccc2,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,train
O=C(Nc1c(cccc1C)C)C1N(CCCC1)CCC,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,train
O=C1C=2N3C[C@@H]4N[C@@H]4[C@]3(OC)[C@@H](C=2C(=O)C(N)=C1C)COC(=O)N,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,train
Fc1cc2CCC(Oc2cc1)C(O)CNCC(O)C1Oc2c(cc(F)cc2)CC1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,train
S1SCC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(N)C1)Cc1ccc(O)cc1)C(CC)C)CCC(=O)N)CC(=O)N)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)NCC(=O)N,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,train
Oc1cc(N(CC=2NCCN=2)c2ccc(cc2)C)ccc1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,train
O(C)c1c(OC)cc(cc1OC)C[C@H]1[N+](CCc2cc(OC)c(OC)cc12)(CCCOC(=O)CCC=CCCC(OCCC[N+]1(CCc2cc(OC)c(OC)cc2[C@H]1Cc1cc(OC)c(OC)c(OC)c1)C)=O)C,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,train
S(=O)(=O)(Nc1ccc(cc1)CCN(CCOc1ccc(NS(=O)(=O)C)cc1)C)C,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,train
Fc1cc(F)ccc1C(O)(C(N1CCC(CC1)=C)C)Cn1ncnc1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,train
O=N,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,train
S1SCC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(N)Cc2cc3c(cc2)cccc3)C1)Cc1ccc(O)cc1)Cc1c2c([nH]c1)cccc2)CCCCN)C(C)C)C(=O)NC(C(O)C)C(=O)N.OC(=O)C,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,train
Fc1cc2onc(c2cc1)C1CCN(CC1)CCCOc1ccc(cc1OC)C(=O)C,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,train
s1cccc1C[C@H](NC(=O)CNC(=O)C1N(C[C@H](O)C1)C(=O)C1N(CCC1)C(=O)C(NC(=O)[C@H](N)CCCN=C(N)N)CCCN=C(N)N)C(=O)N[C@H](C(=O)N1Cc2c(CC1C(=O)N1[C@@H]3[C@H](CC1C(=O)N[C@@H](CCCN=C(N)N)C(O)=O)CCCC3)cccc2)CO.OC(=O)C,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,train
s1cncc1COC(=O)NC(Cc1ccccc1)CCC(NC(=O)C(NC(=O)N(Cc1nc(sc1)C(C)C)C)CCN1CCOCC1)Cc1ccccc1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,train
Fc1cc2c(cc1)B(OC2)O,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,train
O1c2c(CCC1(CCCC(CCCC(CCCC(C)C)C)C)C)c(C)c(OC(=O)CCC(OCCO)=O)c(C)c2C,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,train
O=C1C=C2[C@@]([C@@H]3[C@H]([C@@H]4CC[C@](O)(C(=O)COC(=O)C)[C@]4(C[C@@H]3O)C)C[C@@H]2C)(C=C1)C,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,train
O1C[C@]2([C@H](CC1=O)CC[C@H]1[C@@H]3CC[C@@](O)(C)[C@]3(CC[C@@H]12)C)C,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,train
O[C@H]1C[C@@H](O)[C@H](C=C[C@@H](O)CCCCC)[C@H]1CC=CCCCC(O)=O.OCC(N)(CO)CO,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,train
O=C(N1CCc2[nH]c(nc2-c2c1cccc2)C)c1ccc(NC(=O)c2ccccc2-c2ccccc2)cc1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,train
O1[C@H](CC)[C@](O)(C)[C@H](O)[C@@H](C)C(=O)[C@@H](C[C@](O)(C)[C@H](O[C@@H]2O[C@@H](C[C@H](N(C)C)[C@H]2O)C)[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@](OC)(C2)C)[C@@H](C)C1=O)C.O1[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@H]([C@H](O)CO)[C@H](O)[C@@H](O)C(O)=O,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,train
[Au+].[S-]C(CC(=O)[O-])C(=O)[O-].[Na+].[Na+],1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,train
N(=C(N)N)C(N)=N,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,train
O1C[C@@]1(C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CN1CCOCC1)CCc1ccccc1)CC(C)C)Cc1ccccc1)CC(C)C)C,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,train
s1c2S(=O)(=O)N(C[C@H](NCC)c2cc1S(=O)(=O)N)CCCOC.s1nc(N2CCOCC2)c(OC[C@@H](O)CNC(C)(C)C)n1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,train
P(Oc1ccccc1)(OC[C@H]1O[C@@H](N2C=CC(=O)NC2=O)C(F)(C)[C@@H]1O)(=O)N[C@H](C(OC(C)C)=O)C,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,train
Clc1cc(Nc2ncnc3c2cc(NC(=O)\C=C\CN(C)C)c(O[C@@H]2CCOC2)c3)ccc1F,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,train
S(O)(=O)(=O)C.S(O)(=O)(=O)C.O=C(N[C@H](Cc1ccccc1)C)[C@@H](N)CCCCN,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,train
O(C)c1cc2C3N(CC(CC(C)C)C(=O)C3)CCc2cc1OC,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,train
O(C)c1ccc(cc1)C(CN(C)C)C1(O)CCCCC1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,train
O=C1NC(=O)CN(C1)C(CN1CC(=O)NC(=O)C1)C,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,train
OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,train
Ic1c(C(O)=O)c(I)cc(I)c1NC(=O)CCCCC(=O)Nc1c(I)c(C(O)=O)c(I)cc1I,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,train
SCCN,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,train
[Na+].OC(C)c1c2[nH]c(C=c3[nH]c(=CC4=NC(=CC5=NC(=C2)C(C)=C5CCC(O)=O)C(CCC(O)=O)=C4C)c(C)c3CC)c1C,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,train
O(C[C@@H](NC(=O)C)C(=O)NCc1ccccc1)C,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,train
[Ca+2].O=C([O-])C.O=C([O-])C,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,train
S1[C@H]2N([C@@H](C(O)=O)C1(C)C)C(=O)[C@H]2NC(=O)Cc1ccccc1.O.O(C(=O)c1ccc(N)cc1)CCN(CC)CC,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,train
[Pt].OC(=O)C1(CCC1)C(O)=O.N.N,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,train
OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC.OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC.OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,train
O(C)c1cc2C[C@H](N(Cc2cc1OC)C(=O)[C@@H](N[C@@H](CCc1ccccc1)C(O)=O)C)C(O)=O,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,train
Clc1ccc(cc1)C[C@@H](NC(=O)[C@H](NC(=O)C)Cc1cc2c(cc1)cccc2)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(NC(=O)[C@H]2NC(=O)NC(=O)C2)cc1)C(=O)N[C@H](Cc1ccc(NC(=O)N)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(=O)N)C)CO,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,train
O1[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]1n1c2nc(nc(OC)c2nc1)N,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,train
FC(F)(F)C1=CN([C@@H]2O[C@H](CO)[C@@H](O)C2)C(=O)NC1=O,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,train
OC1CC(O)CC(=CC=C2C3CCC(C(C=CC(C(C)C)C)C)C3(CCC2)C)C1=C,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,train
[Co].P(OC1C(O)C(OC1CO)n1c2cc(C)c(cc2nc1)C)(OC(CNC(=O)CCC1(C=2[N-]C(C3(N=C(C(CCC(=O)N)C3(CC(=O)N)C)C(=C3N=C(C=C4N=C(C(CCC(=O)N)C4(C)C)C=2C)C(CCC(=O)N)C3(CC(=O)N)C)C)C)C1CC(=O)N)C)C)(=O)[O-].O,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,train
FC(F)(F)c1ccc(cc1)-c1ccccc1C(=O)NC1CCN(CC1)CCCCC1(c2c(-c3c1cccc3)cccc2)C(=O)NCC(F)(F)F,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,train
Clc1ccc(cc1)C(=O)NCCc1ccc(OC(C(O)=O)(C)C)cc1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,train
S1C[C@H](O[C@H]1CO)N1C=CC(=NC1=O)N.OC[C@H]1C[C@@H](n2c3nc(nc(NC4CC4)c3nc2)N)C=C1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,train
[Cl-].O=C(N(CC)CC)[C@@]1(C[C@@H]1C[NH3+])c1ccccc1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,train
O(C)c1cc(ccc1OC)CC1[N+](CCc2c1cc(OC)c(OC)c2)(CCC(OCCCCCOC(=O)CC[N+]1(CCc2c(cc(OC)c(OC)c2)C1Cc1cc(OC)c(OC)cc1)C)=O)C,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,train
S(=O)(=O)([O-])c1ccccc1.S(=O)(=O)([O-])c1ccccc1.O(C)c1cc(ccc1OC)CC1[N+](CCc2c1cc(OC)c(OC)c2)(CCC(OCCCCCOC(=O)CC[N+]1(CCc2c(cc(OC)c(OC)c2)C1Cc1cc(OC)c(OC)cc1)C)=O)C,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,train
S(=O)(=O)(Nc1noc(c1)C)c1ccc(N)cc1.O(C)c1c(OC)cc(cc1OC)Cc1cnc(nc1N)N,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,train
O[C@@H]1C[C@H]2[C@H](CC(C2)=CCCCC(O)=O)C1C=C[C@@H](O)C(CC#CC)C,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,train
FC(F)(C(F)(F)F)C(F)(F)F,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,train
S(=O)(CCCC(F)(F)C(F)(F)F)CCCCCCCCC[C@H]1[C@H]2[C@@H]3CC[C@H](O)[C@]3(CC[C@@H]2c2c(cc(O)cc2)C1)C,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,train
Brc1c(C)c(cc(Br)c1O)C1(OS(=O)(=O)c2c1cccc2)c1cc(Br)c(O)c(Br)c1C,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,train
Oc1ccc(N\N=C/2\C=C(C(O)=O)C(=O)C=C\2)cc1C(O)=O,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,train
N1(CCCCC1)C1(CCCCC1)c1ccccc1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,train
Oc1cc(ccc1O)C[C@](NN)(C(O)=O)C.Oc1cc(ccc1O)C[C@H](N)C(O)=O,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,train
O=C1N(C)C(=O)CC1(C)c1ccccc1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,train
OC(=O)[C@H]1N([C@@H]2[C@H](C1)CCCC2)C(=O)[C@@H](N[C@@H](CCC)C(O)=O)C,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,train
ClCCN(N=O)C(=O)NC(P(OCC)(OCC)=O)C,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,train
S=C1N(C=CN1C)C(OCC)=O,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,train
OCC(N)(CO)CO,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,train
S(=S)(=O)([O-])[O-],0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,train
Clc1cccc(Cl)c1SC(CCc1ccc(Cl)cc1)Cn1ccnc1.O[N+](=O)[O-],0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,train
Oc1c([N+](=O)[O-])cc(cc1O)C=C(C(=O)N(CC)CC)C#N,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,train
Oc1c([N+](=O)[O-])cc(cc1O)C(=O)c1ccc(cc1)C,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,train
O1CCc2cc(ccc12)CCN1CC(CC1)C(C(=O)N)(c1ccccc1)c1ccccc1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,train
n1c2c(ncc1)cc1C3CC(c1c2)CNC3,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,train
Clc1c(cccc1Cl)C1C(C(OCOC(=O)CCC)=O)=C(NC(C)=C1C(OC)=O)C,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,train
Cl.Clc1cc(Cl)ccc1-n1nc(C(=O)NN2CCCCC2)c(C)c1-c1ccc(Cl)cc1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,train
S(=O)(=O)(Nc1nc(nc(OCCO)c1Oc1ccccc1OC)-c1ncccn1)c1ccc(cc1)C(C)(C)C,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,train
O([N+](=O)[O-])CCNC(=O)c1cccnc1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,train
