,smiles,FDA_APPROVED,CT_TOX,cano_smiles
906,OC/C=C(\C=C\C=C(/C=C/C=1C(C)(C)CCCC=1C)\C)/C,1,0,CC1=C(/C=C/C(C)=C\C=C\C(C)=C/CO)C(C)(C)CCC1
907,O=C(O)/C=C(/C=C/C=C(\C=C\C=1C(C)(C)CCCC=1C)/C)\C,1,0,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1
908,O=C(O)/C=C(\C=C\C=C(\C=C\C=1C(C)(C)CCCC=1C)/C)/C,1,0,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1
909,O=C(Nc1ccc(-c2nocn2)cc1)CN(C(=O)C1CCS(=O)(=O)CC1)c1c(C)cccc1C,0,1,Cc1cccc(C)c1N(CC(=O)Nc1ccc(-c2ncon2)cc1)C(=O)C1CCS(=O)(=O)CC1
911,Clc1c(-c2c(C(=O)N[C@@H]3C(=O)N4[C@@H](C(=O)O)C(C)(C)S[C@H]34)c(C)on2)c(Cl)ccc1,1,0,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12
912,O=C(O)[C@H]1C(C)(C)S[C@@H]2[C@H](NC(=O)c3c(C)onc3-c3ccccc3)C(=O)N12,1,0,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12
913,S(=O)(=O)(N)c1ccc(-c2c(C)onc2-c2ccccc2)cc1,1,0,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1
914,Clc1c(-c2c(C(=O)N[C@@H]3C(=O)N4[C@@H](C(=O)O)C(C)(C)S[C@H]34)c(C)on2)cccc1,1,0,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12
917,O=C1C(C/C=C(\CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)/C)=C(C)C(=O)c2c1cccc2,1,0,CC1=C(C/C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O
918,O=C(O[C@@H]1C(C)=C(C/C=C/C=C)C(=O)C1)[C@@H]1[C@@H](/C=C(\C)/C)C1(C)C,1,0,C=C/C=C/CC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O
919,Fc1cc2onc(C3CCN(CCC=4C(=O)N5C(C(O)CCC5)=NC=4C)CC3)c2cc1,1,0,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O
922,Oc1c(C)c(C)c2O[C@@](CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)(C)CCc2c1C,1,0,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2
923,O(CC1(C)Oc2c(C)c(C)c(O)c(C)c2CC1)c1ccc(CC2C(=O)NC(=O)S2)cc1,1,0,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2
924,O=C(O[C@H]1[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C=C(/C)\C(=O)Nc2c(/C=N/N3CCN(C)CC3)c(O)c3c(c(O)c(C)c4O[C@@](C)(C(=O)c34)O/C=C/[C@H](OC)[C@H]1C)c2O)C,1,0,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
925,O=C(O[C@H]1[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C=C(/C)\C(=O)Nc2c(/C=N/N3CCN(C4CCCC4)CC3)c(O)c3c(c(O)c(C)c4O[C@@](C)(C(=O)c34)O/C=C/[C@H](OC)[C@H]1C)c2O)C,1,0,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
926,O=C(O[C@H]1[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C=C(/C)\C(=O)NC=2C(=O)c3c([O-])c(C)c4O[C@@](C)(C(=O)c4c3C3=NC4(NC=23)CC[N+](CC(C)C)CC4)O/C=C/[C@H](OC)[C@H]1C)C,1,0,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c([O-])c4c(c3C2=O)C2=NC3(CC[N+](CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O
927,Clc1ccc(C(=O)n2c(C)c(CC(=O)O)c3c2ccc(OC)c3)cc1,1,0,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
928,O=C(NO)/C=C/c1ccc(CNCCc2c(C)[nH]c3c2cccc3)cc1,0,1,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1
929,O=C1C(C#N)=CC(c2ccncc2)=C(C)N1,1,0,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1
930,FC(F)(F)c1c(CN2CCN(C)CC2)ccc(NC(=O)c2cc(C#Cc3n4N=CC=Cc4nc3)c(C)cc2)c1,0,1,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12
934,O=C([C@@H](O)[C@H](O)C)[C@@H](OC)[C@H]1[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](O[C@@H]3O[C@H](C)[C@H](O)[C@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@](O)(C)C4)C3)C2)C(=O)c2c(O)c3c(O)c(C)c(O[C@@H]4O[C@H](C)[C@@H](O)[C@H](O[C@@H]5O[C@H](C)[C@@H](O)[C@H](O)C5)C4)cc3cc2C1,1,0,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1
935,S(=O)(=O)([O-])c1cc(N)c2C(=O)/C(=N/Nc3c(C)cc(-c4cc(C)c(N/N=C\5/C(=O)c6c(N)cc(S(=O)(=O)[O-])cc6C=C/5S(=O)(=O)[O-])cc4)cc3)/C(S(=O)(=O)[O-])=Cc2c1,1,0,Cc1cc(-c2ccc(N/N=C3/C(=O)c4c(N)cc(S(=O)(=O)[O-])cc4C=C3S(=O)(=O)[O-])c(C)c2)ccc1N/N=C1/C(=O)c2c(N)cc(S(=O)(=O)[O-])cc2C=C1S(=O)(=O)[O-]
936,O(C)c1c(OC)cc(NCc2c(C)c3c(N)nc(N)nc3cc2)cc1OC,1,0,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC
937,O=C(O[C@H]1[C@@H](O)[C@H](Oc2c(C)c3OC(=O)C(NC(=O)c4cc(C/C=C(\C)/C)c(O)cc4)C(=O)c3cc2)OC(C)(C)[C@@H]1OC)N,1,0,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(c2C)OC(=O)C(NC(=O)c2ccc(O)c(CC=C(C)C)c2)C3=O)OC1(C)C
938,S(C[C@H](NC(=O)c1c(C)c(O)ccc1)[C@H](O)CN1[C@H](C(=O)NC(C)(C)C)C[C@H]2[C@@H](C1)CCCC2)c1ccccc1,1,0,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C
939,[S@@H0](=O)(Cc1c(C)c(OCC(F)(F)F)ccn1)c1[nH]c2c(n1)cccc2,1,0,Cc1c(OCC(F)(F)F)ccnc1C[S@](=O)c1nc2ccccc2[nH]1
940,[SH0](=O)(Cc1c(C)c(OCC(F)(F)F)ccn1)c1[nH]c2c(n1)cccc2,1,0,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1
941,[SH0](=O)(Cc1c(C)c(OCCCOC)ccn1)c1[nH]c2c(n1)cccc2,1,0,COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C
942,FC(F)(F)c1ccc(NC(=O)c2c(C)onc2)cc1,1,0,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1
943,O=C(N[C@@H]1C(=O)N2C(C(=O)O)=C(C)CS[C@H]12)[C@H](N)C1=CCC=CC1,1,0,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1
944,[S+](CCCNC(=O)c1nc(-c2nc(CCNC(=O)[C@@H](NC(=O)[C@H]([C@H](O)[C@H](NC(=O)[C@@H](NC(=O)c3c(C)c(N)nc([C@@H](NC[C@H](N)C(=O)N)CC(=O)N)n3)[C@@H](O[C@H]3[C@@H](O[C@@H]4[C@@H](O)[C@@H](OC(=O)N)[C@H](O)[C@@H](CO)O4)[C@@H](O)[C@H](O)[C@H](CO)O3)c3nc[nH]c3)C)C)[C@H](O)C)sc2)sc1)(C)C,1,0,Cc1c(N)nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)[C@@H](C)O)[C@@H](O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1c[nH]cn1
945,O=C1N(Cc2c(C)[nH]cn2)CCc2n(C)c3c(c12)cccc3,1,0,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O
946,S(CCN/C(=N\C#N)/NC)Cc1c(C)[nH]cn1,1,0,CN/C(=N/C#N)NCCSCc1nc[nH]c1C
947,S(=O)(=O)(/N=C/1\C(C)=C(C)NO\1)c1ccc(N)cc1,1,0,Cc1[nH]o/c(=N/S(=O)(=O)c2ccc(N)cc2)c1C
948,S(=O)(=O)(N(C(=O)C)c1c(C)c(C)no1)c1ccc(N)cc1,1,0,CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1
949,O=C(OCCN1CCCCC1)c1c2OC(c3ccccc3)=C(C)C(=O)c2ccc1,1,0,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O
950,CC1C(c2ccccc2)OCCN1,1,0,CC1NCCOC1c1ccccc1
951,O=C(O)c1c(C)nc(-c2cc(C#N)c(OCC(C)C)cc2)s1,1,0,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O
952,OCCc1c(C)[n+](Cc2c(N)nc(C)nc2)cs1,1,0,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1
953,O=C(O[C@@H]1C(C)=C2[C@@H](OC(=O)C)C(=O)[C@]3(C)[C@@H](O)C[C@@H]4[C@](OC(=O)C)([C@H]3[C@H](OC(=O)c3ccccc3)[C@@](O)(C2(C)C)C1)CO4)[C@H](O)[C@@H](NC(=O)c1ccccc1)c1ccccc1,1,1,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C
954,O=C(OC(C)(C)C)N[C@H]([C@@H](O)C(=O)O[C@@H]1C(C)=C2[C@@H](O)C(=O)[C@]3(C)[C@@H](O)C[C@@H]4[C@](OC(=O)C)([C@H]3[C@H](OC(=O)c3ccccc3)[C@@](O)(C2(C)C)C1)CO4)c1ccccc1,1,1,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C
955,O=C(OC(C)(C)C)N[C@H]([C@@H](O)C(=O)O[C@@H]1C(C)=C2[C@@H](OC)C(=O)[C@]3(C)[C@@H](OC)C[C@@H]4[C@](OC(=O)C)([C@H]3[C@H](OC(=O)c3ccccc3)[C@@](O)(C2(C)C)C1)CO4)c1ccccc1,1,0,CO[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C(C)=C([C@@H](OC)C(=O)[C@]12C)C3(C)C
956,O=C([O-])CC/C(=C\Cc1c(OC)c(C)c2c(c1O)C(=O)OC2)/C,1,0,COc1c(C)c2c(c(O)c1C/C=C(/C)CCC(=O)[O-])C(=O)OC2
958,Fc1c(C)c2C(=O)C(C(=O)O)=CN(C3CC3)c2cc1N1CC(C)NCC1,1,0,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1
959,O=C(O)CCC1=C(C)C=2N=C1C=C1C(CCC(=O)O)=C(C)C(=N1)C=[cH0]1c(C)c(C(O)C)[cH0]([nH]1)=Cc1c(C)c(C(OC(C)c3c(C)[cH0]=4[nH][cH0]3=Cc3c(C)c(C(O)C)c([nH]3)C=C3C(C)=C(CCC(=O)O)C(=N3)C=C3C(CCC(=O)O)=C(C)C(=N3)C=4)C)c([nH]1)C=2,1,0,CC1=C(CCC(=O)O)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5C(C)O)c(C)c4C(C)OC(C)c1c(C)c2cc4nc(cc5nc(cc6[nH]c(cc1[nH]2)c(C)c6C(C)O)C(C)=C5CCC(=O)O)C(CCC(=O)O)=C4C)C(C)=C3CCC(=O)O
960,O=C(OC)CCC/1=C(C)C\2=N\C\1=C\c1c(CCC(=O)O)c(C)c([nH]1)/C=C\1/C(C=C)=C(C)C(=N/1)/C=C\1/N/C(/[C@]3(C)[C@H](C(=O)OC)C(C(=O)OC)=CC=C/13)=C/2,1,0,C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)OC)=C4C)[C@@]1(C)C3=CC=C(C(=O)OC)[C@H]1C(=O)OC
961,O=C(O[C@@]1(C(=O)C)[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(C(C)=C3)=CC(=O)CC4)CC2)CC1)C,1,0,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
962,Cc1c[nH]nc1,1,0,Cc1cn[nH]c1
963,O=C1/C(=C/c2c(C)cc(C)[nH]2)/c2c(N1)cccc2,1,0,Cc1cc(C)c(/C=C2/C(=O)Nc3ccccc32)[nH]1
964,O=C(O)/C=C(\C=C\C=C(/C=C/c1c(C)c(C)c(OC)cc1C)\C)/C,1,0,COc1cc(C)c(/C=C/C(C)=C\C=C\C(C)=C/C(=O)O)c(C)c1C
965,Oc1c(C)c(CC2=NCCN2)c(C)cc1C(C)(C)C,1,0,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1
966,Brc1c(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)cc1C,1,0,Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br
967,O=C(Oc1c(C)c(C)c(OCC(O)CNC(C)C)cc1C)C,1,0,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C
968,S(CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](NC(=O)c3c(O)cc(C)nc3)c3ccc(O)cc3)[C@H]2SC1)c1n(C)nnn1,1,0,Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1
969,N(C)(C)c1cc2c([n+](C)c(/C=C/c3c(C)n(c(C)c3)-c3ccccc3)cc2)cc1,1,0,Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1
970,P(=O)(Oc1c(C)cc(OP(=O)([O-])[O-])c2c1cccc2)([O-])[O-],1,0,Cc1cc(OP(=O)([O-])[O-])c2ccccc2c1OP(=O)([O-])[O-]
971,O(CC1OC(=O)NC1)c1cc(C)cc(C)c1,1,0,Cc1cc(C)cc(OCC2CNC(=O)O2)c1
972,N#C/C=C/c1cc(C)c(Nc2nc(Nc3ccc(C#N)cc3)ncc2)c(C)c1,1,0,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1
973,Brc1c(Oc2c(C)cc(C#N)cc2C)nc(Nc2ccc(C#N)cc2)nc1N,1,0,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br
974,O=C1N(O)C(C2CCCCC2)=CC(C)=C1,1,0,Cc1cc(C2CCCCC2)n(O)c(=O)c1
975,O=C(O)[C@@H](Oc1nc(C)cc(C)n1)C(OC)(c1ccccc1)c1ccccc1,1,0,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O
976,O=C(NNCc1ccccc1)c1noc(C)c1,1,0,Cc1cc(C(=O)NNCc2ccccc2)no1
977,O=C1C(C)=CC(=O)c2c1cccc2,1,0,CC1=CC(=O)c2ccccc2C1=O
978,O=C1Oc2c(C)c3oc(C)cc3cc2C(C)=C1,1,0,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1
979,O=C(O)c1ccc(C(=C)c2c(C)cc3C(C)(C)CCC(C)(C)c3c2)cc1,1,0,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C
980,O=C1N=C2N(C[C@H](O)[C@H](O)[C@H](O)CO)c3c(N=C2C(=O)N1)cc(C)c(C)c3,1,0,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C
981,P(=O)(OC[C@@H](O)[C@@H](O)[C@@H](O)CN1c2c(N=C3C(=O)NC(=O)N=C13)cc(C)c(C)c2)([O-])[O-],1,0,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c2cc1C
982,P(=O)(O[C@H](CNC(=O)CC[C@]1(C)[C@@H](CC(=O)N)C2[C@@]3(C)[C@](CC(=O)N)(C)[C@H](CCC(=O)N)C(/C(/C)=C\4/[C@](CC(=O)N)(C)[C@H](CCC(=O)N)/C(/N/4)=C\C=4C(C)(C)[C@H](CCC(=O)N)/C(=C(\C)/C1=N2)/N=4)=N3)C)(O[C@H]1[C@@H](O)[C@@H](n2c3c(nc2)cc(C)c(C)c3)O[C@@H]1CO)[O-],1,0,C/C1=C2/N=C(/C=C3/N/C(=C(/C)C4=N[C@@](C)(C5N=C1[C@](C)(CCC(=O)NC[C@H](C)OP(=O)([O-])O[C@@H]1[C@@H](CO)O[C@H](n6cnc7cc(C)c(C)cc76)[C@@H]1O)[C@H]5CC(N)=O)[C@@](C)(CC(N)=O)[C@@H]4CCC(N)=O)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O
983,O=C(N)CC[C@H]1[C@@](CC(=O)N)(C)[C@@]2(C)[N+]3[Co+]456(O)[N+]7C(C(C)(C)[C@H](CCC(=O)N)[C-]7C(C)=C7[C@@](C)([C@@H](CC(=O)N)[C@H]2N47)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]2[C@@H](CO)O[C@@H]([C@@H]2O)N2c4c([N+]5[C-]2)cc(C)c(C)c4)=C[C-]2[C@@H](CCC(=O)N)[C@@](CC(=O)N)(C)C(=C(C)[C-]13)[N+]62,1,0,CC1=C2N3[C@@H]4[C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]2[C@@H](CO)O[C@@H]([C@@H]2O)N2[C-][N+](c5cc(C)c(C)cc52)[Co+]325(O)[N+]3C(=C[C-]6[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)C(=C(C)[C-]7[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@@]4(C)[N+]72)[N+]65)C(C)(C)[C@H](CCC(N)=O)[C-]13
984,O=C(N)CC[C@H]1[C@@](CC(=O)N)(C)[C@@]2(C)[N+]3[Co]456(C#N)[N+]7C(C(C)(C)[C@H](CCC(=O)N)[C-]7C(C)=C7[C@@](C)([C@@H](CC(=O)N)[C@H]2N47)CCC(=O)NC[C@@H](C)OP(=O)(O)O[C@@H]2[C@@H](CO)O[C@@H]([C@@H]2O)N2c4c([N+]5[C-]2)cc(C)c(C)c4)=C[C-]2[C@@H](CCC(=O)N)[C@@](CC(=O)N)(C)C(=C(C)[C-]13)[N+]62,1,0,CC1=C2N3[C@@H]4[C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)(O)O[C@@H]2[C@@H](CO)O[C@@H]([C@@H]2O)N2[C-][N+](c5cc(C)c(C)cc52)[Co]325(C#N)[N+]3C(=C[C-]6[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)C(=C(C)[C-]7[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@@]4(C)[N+]72)[N+]65)C(C)(C)[C@H](CCC(N)=O)[C-]13
985,CN1CCN(C=2Nc3c(N=C4SC(C)=CC=24)cccc3)CC1,1,0,Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1
986,C[N+]1CCN(C2=Nc3c(Nc4sc(C)cc24)cccc3)CC1,1,0,Cc1cc2c(s1)Nc1ccccc1N=C2N1CC[N+](C)CC1
987,Clc1c(S(=O)(=O)N)cc(C(=O)NN2C(C)Cc3c2cccc3)cc1,1,0,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
988,Oc1c2O[C@H]3C(=C)CC[C@@]4(O)[C@@H]5N(CC6CC6)CC[C@]34c2c(cc1)C5,1,0,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5
989,Oc1c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)cc(C)cc1,1,0,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1
990,O=C(O)C(CCCOc1c(C)ccc(C)c1)(C)C,1,0,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1
991,Clc1c(Nc2c(C(=O)O)cccc2)c(Cl)ccc1C,1,0,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl
992,O=C(NC1C(=O)NC(C(C)C)C(=O)N2C(C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC1C)CCC2)c1c2N=C3C(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5C(C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)CCC5)=C(N)C(=O)C(C)=C3Oc2c(C)cc1,1,0,Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O
993,O=C(O)/C=C/c1nc(/C(=C\CN2CCCC2)/c2ccc(C)cc2)ccc1,1,0,Cc1ccc(/C(=C/CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1
994,C(=C\CN1CCCC1)(\c1ncccc1)/c1ccc(C)cc1,1,0,Cc1ccc(/C(=C/CN2CCCC2)c2ccccn2)cc1
995,O=[N+]([O-])c1c([O-])c(O)cc(C(=O)c2ccc(C)cc2)c1,1,0,Cc1ccc(C(=O)c2cc(O)c([O-])c([N+](=O)[O-])c2)cc1
996,O=C(O)Cc1n(C)c(C(=O)c2ccc(C)cc2)cc1,1,0,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1
997,O=C(N(C)C)Cc1c(-c2ccc(C)cc2)nc2n1C=C(C)C=C2,1,0,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1
998,S(=O)(=O)(N)c1ccc(-n2c(-c3ccc(C)cc3)cc(C(F)(F)F)n2)cc1,1,1,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
999,Oc1cc(N(CC2=NCCN2)c2ccc(C)cc2)ccc1,1,0,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1
1000,S(=O)([O-])(=NC(=O)N[N+]1CCCCCC1)c1ccc(C)cc1,1,0,Cc1ccc(S(=O)([O-])=NC(=O)N[N+]2CCCCCC2)cc1
1002,O=C(O)c1cc(C=2C(=O)/C(=N\NC=3C(=O)N(c4cc(C)c(C)cc4)NC=3C)/C=CC=2)ccc1,1,0,Cc1ccc(-n2[nH]c(C)c(N/N=C3/C=CC=C(c4cccc(C(=O)O)c4)C3=O)c2=O)cc1C
1005,S(=O)(=O)(N)c1c(C)ccc(Nc2nc(N(C)c3cc4nn(C)c(C)c4cc3)ccn2)c1,1,0,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O
1006,Clc1ccc(C(N2CCN(Cc3cc(C)ccc3)CC2)c2ccccc2)cc1,1,0,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1
1007,S(=O)(=O)(/N=C(/[O-])\NC(C)C)c1c(Nc2cc(C)ccc2)cc[n+]c1,1,0,Cc1cccc(NC2=C(S(=O)(=O)/N=C(/[O-])NC(C)C)C=[N+]C=C2)c1
1008,O=C(O)c1c(Nc2c(C)c(C)ccc2)cccc1,1,0,Cc1cccc(Nc2ccccc2C(=O)O)c1C
1009,O=C(Nc1c(C)cccc1C)C(N)C,1,0,Cc1cccc(C)c1NC(=O)C(C)N
1010,O=C(Nc1c(C)cccc1C)C1N(C)CCCC1,1,0,Cc1cccc(C)c1NC(=O)C1CCCCN1C
1012,O=C(O)CN(CC(=O)O)CC(=O)Nc1c(C)cccc1C,1,0,Cc1cccc(C)c1NC(=O)CN(CC(=O)O)CC(=O)O
1013,O=C(Nc1c(C)cccc1C)CN1CCN(CC(O)COc2c(OC)cccc2)CC1,1,0,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1
1014,O(CC(N)C)c1c(C)cccc1C,1,0,Cc1cccc(C)c1OCC(C)N
