,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,cano_smiles
5973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26857,Brc1c(C)nc(NS(=O)(=O)c2ccc(N)cc2)nc1C,Cc1nc(NS(=O)(=O)c2ccc(N)cc2)nc(C)c1Br
5974,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,TOX22169,P(=O)(OCCCCCCCCCCCCC)(O)O,CCCCCCCCCCCCCOP(=O)(O)O
5975,,,,,,,,0.0,,0.0,,,TOX31431,O=C(NCCc1c2c(ccc(OC)c2)ccc1)C,COc1ccc2cccc(CCNC(C)=O)c2c1
5977,0.0,1.0,0.0,,0.0,1.0,,1.0,1.0,,,0.0,TOX5342,N#C/C=C/C#N,N#C/C=C/C#N
5978,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,,TOX6294,O[C@@H]1C/C(=C\C=C\2/[C@H]3[C@@](C)([C@@H]([C@@H](CCCC(C)C)C)CC3)CCC/2)/C(=C)CC1,C=C1CC[C@H](O)C/C1=C\C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)C
5979,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX6293,O=C1c2c(O)ccc(Nc3ccc(C)cc3)c2C(=O)c2c1cccc2,Cc1ccc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)cc1
5980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX14338,O(C)c1ccc(C(O)(c2cncnc2)C2CC2)cc1,COc1ccc(C(O)(c2cncnc2)C2CC2)cc1
5981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX20459,O=C(O[C@H]1[C@H](n2c3ncnc(NC(=O)CCC)c3nc2)O[C@H]2[C@H]1OP(=O)(O)OC2)CCC,CCCC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1OC(=O)CCC
5982,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5085,N(C(C)C)C(C)C,CC(C)NC(C)C
5983,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,TOX5086,N(=C=NC(C)C)C(C)C,CC(C)N=C=NC(C)C
5984,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5080,O=C(CC(C)C)CC(C)C,CC(C)CC(=O)CC(C)C
5985,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX5082,O=C(OCCCCCCC(C)(C)C)c1c(C(=O)OCCCCCCC(C)(C)C)cccc1,CC(C)(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)(C)C
5986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5345,O=C(/C=C/c1occc1)C,CC(=O)/C=C/c1ccco1
5987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28816,O(C)c1c2OCOc2cc(CC(N)C)c1,COc1cc(CC(C)N)cc2c1OCO2
5988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28817,ONC(Cc1cc2OCOc2cc1)C,CC(Cc1ccc2c(c1)OCO2)NO
5989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX28814,O(C)c1c(C[C@@H](N)C)cc(OC)c(CC)c1,CCc1cc(OC)c(C[C@H](C)N)cc1OC
5990,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,TOX28815,O(C)c1c(C[C@H](N)C)cc(OC)c(CC)c1,CCc1cc(OC)c(C[C@@H](C)N)cc1OC
5991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28812,O(C)c1c(CC(N)C)cc(OC)cc1,COc1ccc(OC)c(CC(C)N)c1
5992,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,TOX28951,O=C(O)[C@@H]1[C@@H](O)[C@H](O)[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](C(=O)O)O2)[C@@H](O[C@@H]2C(C)(C)C3[C@@](C)([C@H]4C(=O)C=C5[C@](C)([C@]4(C)CC3)CC[C@]3(C)[C@H]5C[C@](C(=O)O)(C)CC3)CC2)O1,CC1(C)C2CC[C@]3(C)[C@H](C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@@H]1O[C@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O
5993,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,TOX28810,O(C)c1c(C[C@H](N)C)cc(OC)c(C)c1,COc1cc(C[C@@H](C)N)c(OC)cc1C
5994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21852,ClC(Cl)(Cl)C(O)NC(=O)NC(O)C(Cl)(Cl)Cl,O=C(NC(O)C(Cl)(Cl)Cl)NC(O)C(Cl)(Cl)Cl
5995,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,TOX28818,N(C(Cc1cc2OCOc2cc1)C)CC,CCNC(C)Cc1ccc2c(c1)OCO2
5996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TOX28819,N(C(Cc1cc2OCOc2cc1)C)C,CNC(C)Cc1ccc2c(c1)OCO2
5997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX86,O(C)c1ccc(/C=C/C)cc1,C/C=C/c1ccc(OC)cc1
5999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX81,O=C1C(CCC(C)C)(CC)C(=O)NC(=O)N1,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O
6000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX9275,OC[C@H](N)CC,CC[C@@H](N)CO
6001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX88,ClC(Cl)(Cl)[C@@H]1O[C@@H]2[C@@H](O)[C@@H]([C@H](O)CO)O[C@@H]2O1,OC[C@@H](O)[C@H]1O[C@@H]2O[C@H](C(Cl)(Cl)Cl)O[C@@H]2[C@H]1O
6002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,TOX28950,O=C(NC(=O)/C(=C\C)/CC)N,C/C=C(/CC)C(=O)NC(N)=O
6003,,,,,,,,0.0,,0.0,,,TOX31435,O=S1(=O)[C@@H](C)C[C@H](O)c2c1scc2,C[C@H]1C[C@H](O)c2ccsc2S1(=O)=O
6004,1.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX1144,N(N)CCc1ccccc1,NNCCc1ccccc1
6005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX1145,O(CC1OC1)c1ccccc1,c1ccc(OCC2CO2)cc1
6006,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,TOX1148,N(N)c1ccccc1,NNc1ccccc1
6007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1142,O[C@@H](CNC)c1cc(O)ccc1,CNC[C@H](O)c1cccc(O)c1
6008,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1415,OC(CN(CC(O)C)CC(O)C)C,CC(O)CN(CC(C)O)CC(C)O
6009,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1418,O=C(O)C(N)Cc1c2c([nH]c1)cccc2,NC(Cc1c[nH]c2ccccc12)C(=O)O
6010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1419,O=C(O)[C@@H](N)Cc1c2c([nH]c1)cccc2,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
6011,0.0,0.0,0.0,,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,TOX2143,O=C(OCC(O)C)C=C,C=CC(=O)OCC(C)O
6012,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX13595,O(C)C1=CC(=O)O[C@@H](/C=C/c2ccccc2)C1,COC1=CC(=O)O[C@@H](/C=C/c2ccccc2)C1
6013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24751,S(=O)(=O)(O)c1c(N)cc(S(=O)(=O)O)cc1,Nc1cc(S(=O)(=O)O)ccc1S(=O)(=O)O
6014,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24750,O=[N+]([O-])c1c(N)ccc(OC)c1,COc1ccc(N)c([N+](=O)[O-])c1
6015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX24753,O=CC(CC/C=C(\C)/C)C,CC(C)=CCCC(C)C=O
6016,1.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,,0.0,TOX3369,O=[N+]([O-])c1cc2C(c3ccccc3)=NCC(=O)N(C)c2cc1,CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21
6017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24755,O=C(OCC=C)CCC1CCCCC1,C=CCOC(=O)CCC1CCCCC1
6018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3819,O=C1N([C@@H]2O[C@H](CO)C=C2)C=C(C)C(=O)N1,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O
6019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24757,O=C(OCCC(C)C)CC(C)C,CC(C)CCOC(=O)CC(C)C
6020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24756,O=CC[C@@H]1C(C)(C)C(C)=CC1,CC1=CC[C@H](CC=O)C1(C)C
6021,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3362,O=C(NCc1ccccc1)CCNNC(=O)c1ccncc1,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1
6022,0.0,0.0,,,,0.0,,,,1.0,1.0,0.0,TOX3363,O=[N+]([O-])c1cc(C2C(C(=O)OCCN(Cc3ccccc3)C)=C(C)NC(C)=C2C(=O)OC)ccc1,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1
6023,0.0,0.0,0.0,1.0,1.0,0.0,,,0.0,0.0,1.0,,TOX3817,N(=C=NC1CCCCC1)C1CCCCC1,C(=NC1CCCCC1)=NC1CCCCC1
6024,0.0,,0.0,,,0.0,0.0,1.0,,,1.0,,TOX3810,O(CCOc1ccc(C(CC(C)(C)C)(C)C)cc1)CC[N+](Cc1ccccc1)(C)C,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1
6025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3367,OCc1cnccc1,OCc1cccnc1
6026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3364,O=C(OCC(COC(=O)c1cnccc1)(COC(=O)c1cnccc1)COC(=O)c1cnccc1)c1cnccc1,O=C(OCC(COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1)c1cccnc1
6027,0.0,1.0,0.0,1.0,0.0,,1.0,,0.0,,,1.0,TOX23909,Clc1c(C2C(C(=O)OCC)=C(COCCN)NC(C)=C2C(=O)OC)cccc1,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl
6028,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX23908,O=CC(Cc1cc2OCOc2cc1)C,CC(C=O)Cc1ccc2c(c1)OCO2
6029,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX23902,O=C(N(CCCC)CCCC)N(CCCC)CCCC,CCCCN(CCCC)C(=O)N(CCCC)CCCC
6030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX18824,OC1C(O)OCCO1,OC1OCCOC1O
6031,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX18822,O=C(OCC(COC(=O)c1ccccc1)(C)C)c1ccccc1,CC(C)(COC(=O)c1ccccc1)COC(=O)c1ccccc1
6032,,,,,,,,1.0,,0.0,,,TOX31444,Fc1c(N2c3nc(N4C[C@H]5C(NC(=O)[C@@H](NC(=O)[C@@H](N)C)C)(C)[C@H]5C4)c(F)cc3C(=O)C(C(=O)O)=C2)ccc(F)c1,C[C@H](N)C(=O)N[C@@H](C)C(=O)NC1(C)[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]21
6033,0.0,0.0,0.0,,,0.0,0.0,,0.0,,1.0,,TOX373,ClC(Cl)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1
6034,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,TOX372,ClC(Cl)C(c1c(Cl)cccc1)c1ccc(Cl)cc1,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1
6035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX371,S(=O)(=O)(c1ccc(N)cc1)c1ccc(N)cc1,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1
6036,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX370,O=C(O)CCC(=O)NN(C)C,CN(C)NC(=O)CCC(=O)O
6037,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,TOX375,ClC(Cl)(Cl)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1
6038,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,,TOX374,ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1
6039,0.0,0.0,0.0,,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,TOX379,O=C1[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC3)C[C@@H](O)CC4)CC2)CC1,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CCC2=O
6040,1.0,0.0,,,1.0,0.0,0.0,,,0.0,0.0,0.0,TOX378,O=C(OCC(=O)[C@]12[C@]3(C)[C@H]([C@H]4[C@H]([C@@H](O)C3)[C@]3(C)C(=CC(=O)C=C3)CC4)C[C@H]1OC(C)=N2)C,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C
6041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21220,O=C1NC(=O)[C@@H]2[C@H]1CC=CC2,O=C1NC(=O)[C@@H]2CC=CC[C@H]12
6042,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21224,OC(CO)CCCCO,OCCCCC(O)CO
6043,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4506,O=C(O)c1c(O)ccc(N)c1,Nc1ccc(O)c(C(=O)O)c1
6044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX16226,S(=O)(=O)(OCCCCCCCC)[O-],CCCCCCCCOS(=O)(=O)[O-]
6045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,TOX21045,O([C@H]1[C@H](O)[C@@H](NC)C[C@@H](N)[C@@H]1O)[C@@H]1O[C@H](CO)[C@H](O)[C@@H]2OC3([C@H](O)[C@@H](O)[C@@H](O)[C@@H](C(N)CO)O3)O[C@H]12,CN[C@H]1C[C@@H](N)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@@H]3OC4(O[C@H]23)O[C@H](C(N)CO)[C@H](O)[C@H](O)[C@H]4O)[C@@H]1O
6046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX16229,S(=O)(=O)(OCCCCCCCCCC)[O-],CCCCCCCCCCOS(=O)(=O)[O-]
6047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX26623,O=C1C(c2[nH]nnn2)=CN=C2C(C)=CC=CN12,Cc1cccn2c(=O)c(-c3nnn[nH]3)cnc12
6048,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,TOX26190,N(c1nc(N)ncn1)c1ccccc1,Nc1ncnc(Nc2ccccc2)n1
6049,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,TOX26621,P(=O)(OC(OC(=O)CC)C(C)C)(CC(=O)N1[C@H](C(=O)O)C[C@@H](C2CCCCC2)C1)CCCCc1ccccc1,CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C
6050,1.0,1.0,0.0,,1.0,1.0,,,0.0,,,0.0,TOX26192,ClC=1C(=O)CC[C@]2(C)[C@@H]3[C@H]([C@H]4[C@@](C)([C@@H](O)CC4)CC3)CCC=12,C[C@]12CC[C@H]3[C@@H](CCC4=C(Cl)C(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
6051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26195,S=C(N1CCOCC1)c1cc(OC)c(OC)c(OC)c1,COc1cc(C(=S)N2CCOCC2)cc(OC)c1OC
6052,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0,TOX26626,O=C(O[C@@H]1[C@]2(C)[C@H]([C@H]3C(=C4C(=CC(=O)CC4)CC3)C=C2)CC1)C,CC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@]12C
6053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,TOX26197,S=C(Nc1ccc(OCC)cc1)Nc1ccc(OCC)cc1,CCOc1ccc(NC(=S)Nc2ccc(OCC)cc2)cc1
6054,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,TOX26624,O=[N+]([O-])c1cc(C2C(C(=O)OC)=C(C#N)NC(C)=C2C(=O)OC(C)C)ccc1,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
6055,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26199,O=C(O)[C@H]1N(C(=O)[C@H]2NC(=O)CC2)CSC1,O=C1CC[C@@H](C(=O)N2CSC[C@H]2C(=O)O)N1
6056,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,0.0,TOX26198,O=C(O[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC(=O)CC4)CC3)CC2)CC1)CCCCCCCCC,CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
6057,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,TOX26628,S(=O)(=O)(N)c1c(OC)ccc(C[C@H](NCCOc2c(OCC)cccc2)C)c1,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1
6058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26999,O=C(O)c1c(OC)cccc1OC,COc1cccc(OC)c1C(=O)O
6059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX26998,P(CCCC)(CCCC)CCCC,CCCCP(CCCC)CCCC
6060,0.0,0.0,0.0,,,,,,,0.0,1.0,,TOX27351,S(=O)(=O)(N[C@H](CC(=O)N[C@@H](C(=O)N(C(C)C)C)Cc1ccc(CN2[C@@H](C)CCC[C@H]2C)cc1)c1cc2OCOc2cc1)c1cc2c(cc(OC)cc2)cc1,COc1ccc2cc(S(=O)(=O)N[C@H](CC(=O)N[C@H](Cc3ccc(CN4[C@@H](C)CCC[C@H]4C)cc3)C(=O)N(C)C(C)C)c3ccc4c(c3)OCO4)ccc2c1
6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26991,O=C(N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(=O)C)CS[C@H]12)/C(=N\OC)/c1nc(N)sc1,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1
6062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26994,O=C(OCC)CC(OCC)=N,CCOC(=N)CC(=O)OCC
6063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26446,O=C1NC(N)=Nc2n([C@@H]3C(=C)[C@H](CO)[C@@H](O)C3)cnc12,C=C1[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@H](O)[C@H]1CO
6064,0.0,,,,,0.0,,0.0,0.0,0.0,,1.0,TOX26445,O=C1NN=C([C@H](C)C1)c1ccc(N/N=C(\C#N)/C#N)cc1,C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1
6065,0.0,0.0,1.0,,1.0,0.0,0.0,,1.0,,0.0,0.0,TOX26444,OC[C@@H]1C=C[C@@H](n2c3nc(N)nc(NC4CC4)c3nc2)C1,Nc1nc(NC2CC2)c2ncn([C@@H]3C=C[C@@H](CO)C3)c2n1
6066,0.0,0.0,,,,0.0,,,,,,,TOX26443,O([C@@H](CCNC)c1sccc1)c1c2c(ccc1)cccc2,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1
6067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26442,O=C(OCCN(C)C)C(OCC#C)(c1ccccc1)c1ccccc1,C#CCOC(C(=O)OCCN(C)C)(c1ccccc1)c1ccccc1
6068,,,,,,,,0.0,,0.0,,,TOX26440,S(C[C@H](N)C(=O)O)CCCO,N[C@@H](CSCCCO)C(=O)O
6069,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,TOX22281,O=C(O)C(=O)Cc1ccccc1,O=C(O)C(=O)Cc1ccccc1
6070,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,TOX22280,S=P(SC(C(=O)OCC)c1ccccc1)(OC)OC,CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1
6071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22285,P(=O)(OCC)(OCC)/N=C/1\SCCS\1,CCOP(=O)(N=C1SCCS1)OCC
6072,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX26449,O=C1N(CCCCN2CCN(c3nsc4c3cccc4)CC2)C(=O)[C@@H]2[C@H]1CCCC2,O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1
6073,0.0,,0.0,1.0,0.0,,0.0,,0.0,,,0.0,TOX26448,Fc1ccc(-c2c(/C=C/C(O)C[C@@H](O)CC(=O)O)c(C3CC3)nc3c2cccc3)cc1,O=C(O)C[C@H](O)CC(O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1
6074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27356,S([C@H](C(=O)N[C@@H]1C(=O)N2[C@H](C(=O)O)CCC[C@@H]2c2c(cccc2)C1)C(C)C)C(=O)C,CC(=O)S[C@H](C(=O)N[C@H]1Cc2ccccc2[C@H]2CCC[C@@H](C(=O)O)N2C1=O)C(C)C
6075,0.0,,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,1.0,,TOX27357,Brc1ccc(-c2n(-c3c(Cl)cc(Cl)cc3)nc(C(=O)NN3CCCCC3)c2CC)cc1,CCc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1
6076,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,TOX4639,Brc1cc(-c2ccccc2)ccc1,Brc1cccc(-c2ccccc2)c1
6077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4638,Brc1c(-c2ccccc2)cccc1,Brc1ccccc1-c1ccccc1
6078,,,,,,,,0.0,,0.0,,,TOX31450,Clc1c(Cl)cccc1C1C(C(=O)OCOC(=O)CCC)=C(C)NC(C)=C1C(=O)OC,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl
6079,,,,,,,,0.0,,0.0,,,TOX31452,ClC(=O)c1c(C)onc1-c1ccccc1,Cc1onc(-c2ccccc2)c1C(=O)Cl
6080,,,,,,,,0.0,,,,,TOX31453,O=C(O)[C@@H](Oc1nc(OC)cc(OC)n1)C(OC)(c1ccccc1)c1ccccc1,COc1cc(OC)nc(O[C@H](C(=O)O)C(OC)(c2ccccc2)c2ccccc2)n1
6081,,,,,,,,0.0,,0.0,,,TOX31454,ClCCCNC(Cc1ccccc1)C,CC(Cc1ccccc1)NCCCCl
6082,,,,,,,,,,0.0,,,TOX31455,O=C(NCc1ccccc1)[C@H](NC(=O)C)COC,COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1
6083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4637,Brc1ccccc1,Brc1ccccc1
6084,,,,,,,,0.0,,0.0,,,TOX31457,Ic1c(NC(=O)C)c(I)c(C(=O)NC)c(I)c1C(=O)O,CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
