,CMPD_CHEMBLID,exp,smiles,cano_smiles
3602,CHEMBL598191,1.16,O(Cc1ccccc1)c1c2c(sc(C(=N)N)c2)ccc1,N=C(N)c1cc2c(OCc3ccccc3)cccc2s1
3603,CHEMBL207881,2.0999999,O=C(O)CCc1ccc(NCc2cc(Oc3ccccc3)ccc2)cc1,O=C(O)CCc1ccc(NCc2cccc(Oc3ccccc3)c2)cc1
3604,CHEMBL274713,3.8699999,S(CCC)c1nc(N[C@H]2[C@H](c3ccccc3)C2)c2nnn([C@H]3[C@H](O)[C@H](O)[C@@H](OCCO)C3)c2n1,CCCSc1nc(N[C@@H]2C[C@H]2c2ccccc2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1
3605,CHEMBL488937,2.78,O(CCc1sccc1)C1=CC(=O)N(Cc2c(C)c(N)ccc2)C=C1,Cc1c(N)cccc1Cn1ccc(OCCc2cccs2)cc1=O
3606,CHEMBL185328,3.0999999,Clc1nc(Nc2c(C)ccc(NC(=O)c3cc(N4CCOCC4)ncc3)c2)ccn1,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1Nc1ccnc(Cl)n1
3607,CHEMBL1083942,1.79,Clc1cc2c([nH]c(C(=O)N[C@H]3[C@H](CC(=O)O)c4c(cccc4)C3)c2)cc1,O=C(O)C[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2cc(Cl)ccc2[nH]1
3608,CHEMBL2171017,3.74,Clc1c(Cl)ccc(CN2CCN(CCNC(=O)c3cc(Cl)c(OC)cc3)CC2)c1,COc1ccc(C(=O)NCCN2CCN(Cc3ccc(Cl)c(Cl)c3)CC2)cc1Cl
3609,CHEMBL1945041,1.85,Clc1c(CNCc2cc(CCNC[C@H](O)c3c4SC(=O)Nc4c(O)cc3)ccc2)cccc1,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCc4ccccc4Cl)c3)c2s1
3610,CHEMBL1419,3.5999999,Clc1ccc(C2(C(N(C)C)CC(C)C)CCC2)cc1,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1
3611,CHEMBL2088100,3.5599998999999998,N(Cc1onc(C)c1)c1nc(Nc2n[nH]c(CCc3ccccc3)c2)ccn1,Cc1cc(CNc2nccc(Nc3cc(CCc4ccccc4)[nH]n3)n2)on1
3613,CHEMBL84803,3.5,O(C)c1c(OC)cc2ncc(C#N)c(Nc3cc(OC)cc(OC)c3)c2c1,COc1cc(Nc2c(C#N)cnc3cc(OC)c(OC)cc23)cc(OC)c1
3614,CHEMBL497854,3.4300001000000004,Brc1c(Nc2n[nH]c(C3CC3)c2)nc(NCc2onc(C)c2)nc1,Cc1cc(CNc2ncc(Br)c(Nc3cc(C4CC4)[nH]n3)n2)on1
3615,CHEMBL404422,1.5,O=C1C(CCCC)(CC)C(=O)NC(=O)N1,CCCCC1(CC)C(=O)NC(=O)NC1=O
3616,CHEMBL377772,2.6400001,Clc1c(F)c(Nc2ncnc3c2cc(CN2[C@H](CC(=O)N)CCC2)c(OC)c3)ccc1,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@H]1CC(N)=O
3617,CHEMBL93173,3.5,O(C)c1c(OC)cc2ncnc(NCc3cc(C)ccc3)c2c1,COc1cc2ncnc(NCc3cccc(C)c3)c2cc1OC
3618,CHEMBL2022881,1.52,O(C)c1ccc(-c2nc(N)nc(O)c2)cc1,COc1ccc(-c2cc(O)nc(N)n2)cc1
3619,CHEMBL194102,2.7,O=C(O)c1cnc(NC(=O)c2cc(OCc3ccccc3)cc(OCc3ccccc3)c2)cc1,O=C(O)c1ccc(NC(=O)c2cc(OCc3ccccc3)cc(OCc3ccccc3)c2)nc1
3620,CHEMBL233658,3.6400001000000004,Clc1cc2c([nH]c(C(=O)NC3C(=O)N(CC(CO)CO)c4c(cccc4)C3)c2)cc1,O=C(NC1Cc2ccccc2N(CC(CO)CO)C1=O)c1cc2cc(Cl)ccc2[nH]1
3621,CHEMBL402548,2.0,O=C([C@H](OC)c1ccccc1)N1Cc2c(NC(=O)c3ccc(N4CCN(C)CC4)cc3)[nH]nc2C1,CO[C@@H](C(=O)N1Cc2n[nH]c(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1
3622,CHEMBL1951909,1.25,S(=O)(=O)(C)N1CCN([C@@H](CCN2CCC(N(C(=O)Cc3ccc(S(=O)(=O)C)cc3)CC)CC2)c2cc(F)cc(F)c2)CC1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)N2CCN(S(C)(=O)=O)CC2)CC1
3623,CHEMBL148313,2.8199999,S(=O)(=O)(Nc1ccc(/C=C/C(=O)Nc2c(N)cccc2)cc1)c1ccc(C)cc1,Cc1ccc(S(=O)(=O)Nc2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)cc1
3624,CHEMBL1289466,2.6300001,Clc1c(C2CCN(C(=O)COCc3ccncc3)CC2)ccc(Cl)c1,O=C(COCc1ccncc1)N1CCC(c2ccc(Cl)cc2Cl)CC1
3625,CHEMBL1800658,2.3299999,O=C(N(C(C)C)CCNCCc1c2SC(=O)Nc2c(O)cc1)CCOCCc1ccccc1,CC(C)N(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1
3626,CHEMBL822,2.8299999,N(C/C=C/C#CC(C)(C)C)(Cc1c2c(ccc1)cccc2)C,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12
3627,CHEMBL1620331,2.6500001,O(CC)c1ccc(-c2n3c(nc2)CCC3)cc1,CCOc1ccc(-c2cnc3n2CCC3)cc1
3628,CHEMBL2164679,3.0999999,Fc1cc2c([nH]c3c2CN(C(=O)[C@H]2[C@H](C(=O)N[C@@H](C#N)C)CCCC2)CC3)cc1,C[C@H](C#N)NC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCc2[nH]c3ccc(F)cc3c2C1
3629,CHEMBL2098183,3.2,O=C(NCc1ccccc1)COc1c2c(nc(C)c1)ccc(OC)c2,COc1ccc2nc(C)cc(OCC(=O)NCc3ccccc3)c2c1
3630,CHEMBL274567,1.86,FC(F)(F)C(=O)C(NC(=O)CN1C(=O)C(NC)=CN=C1c1ccc(F)cc1)C(C)C,CNc1cnc(-c2ccc(F)cc2)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c1=O
3631,CHEMBL2062585,-0.87,O=C(O)CCn1c2c(c(C3=Nc4c(C#N)cnn4C(NC4CC4)=C3)c1)cc(NC(=O)C)cc2,CC(=O)Nc1ccc2c(c1)c(-c1cc(NC3CC3)n3ncc(C#N)c3n1)cn2CCC(=O)O
3632,CHEMBL179993,3.7,S(=O)(=O)(N(C)C)c1ccc(CC(=O)N(CC)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,CCN(C(=O)Cc1ccc(S(=O)(=O)N(C)C)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1
3633,CHEMBL1213118,3.0899999,Nc1sc2c(n1)ccc(-c1nn(Cc3c(N4CCN(C)CC4)nc4c(c3)cccc4)c3ncnc(N)c13)c2,CN1CCN(c2nc3ccccc3cc2Cn2nc(-c3ccc4nc(N)sc4c3)c3c(N)ncnc32)CC1
3634,CHEMBL2321985,1.8099999,Oc1c2nc(C#N)ccc2ccc1,N#Cc1ccc2cccc(O)c2n1
3635,CHEMBL2335866,3.1400001,O=C(NCCOC)c1ccc(Nc2nc3c(cc(-c4c(OC)cncc4)cc3)cn2)cc1,COCCNC(=O)c1ccc(Nc2ncc3cc(-c4ccncc4OC)ccc3n2)cc1
3636,CHEMBL1630742,0.60000002,Fc1cc2c(CCCCCN)c[nH]c2cc1,NCCCCCc1c[nH]c2ccc(F)cc12
3637,CHEMBL496942,2.5,O=C(O)c1ccc(CN2C(=O)N(C)c3c(C2=O)cc(C#CCc2ccccc2)cc3)cc1,Cn1c(=O)n(Cc2ccc(C(=O)O)cc2)c(=O)c2cc(C#CCc3ccccc3)ccc21
3638,CHEMBL130902,3.5,Clc1c(Cl)ccc([C@@H](CN(C(=O)c2c(OC)c(C#N)cc3c2cccc3)C)CCN2CCC(c3c([SH0](=O)C)cc(O)cc3)CC2)c1,COc1c(C#N)cc2ccccc2c1C(=O)N(C)C[C@@H](CCN1CCC(c2ccc(O)cc2S(C)=O)CC1)c1ccc(Cl)c(Cl)c1
3639,CHEMBL113,-0.029999999,O=C1N(C)C(=O)c2n(C)cnc2N1C,Cn1c(=O)c2c(ncn2C)n(C)c1=O
3640,CHEMBL407848,3.21,Fc1c2NC(=O)C(C)(C)c2cc(-c2n(C)c(C#N)cc2)c1,Cn1c(C#N)ccc1-c1cc(F)c2c(c1)C(C)(C)C(=O)N2
3641,CHEMBL317378,2.0999999,Clc1c(N(CCC#N)c2ncnc(Nc3ccc(OCC(O)CN(C)C)cc3)c2)cc(Cl)cc1,CN(C)CC(O)COc1ccc(Nc2cc(N(CCC#N)c3cc(Cl)ccc3Cl)ncn2)cc1
3642,CHEMBL560423,0.25999999,Clc1c(C(=O)NCC2(O)CCCCCC2)cc(N2C(=O)NC(=O)C=N2)cc1,O=C(NCC1(O)CCCCCC1)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl
3643,CHEMBL31354,3.0,O=C(N(CCN1CCN(c2c(OC)cccc2)CC1)c1ncccc1)C1CCCCC1,COc1ccccc1N1CCN(CCN(C(=O)C2CCCCC2)c2ccccn2)CC1
3644,CHEMBL223402,4.0,Fc1c(NC(=O)N[C@@H]2C(=O)Nc3c(C(c4ccccc4)=N2)cccc3)cccc1,O=C(Nc1ccccc1F)N[C@H]1N=C(c2ccccc2)c2ccccc2NC1=O
3645,CHEMBL2179273,0.60000002,Clc1cc(Oc2c(C(=O)O)ccc([C@@H](CCC)N3C[C@@H](N4C(=O)NC(=O)C(C)=C4)CCC3)c2)ccc1,CCC[C@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1
3646,CHEMBL374656,3.0999999,O=C(N(C)C)[C@@H](NC(=O)c1[nH]c2c(scc2)c1)Cc1ccccc1,CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)c1cc2sccc2[nH]1
3647,CHEMBL309222,-0.13,Brc1c(C(=O)N[C@H](C(=O)O)Cc2ccc(NC(=O)c3c(Cl)cccc3Cl)cc2)c(C)ccc1,Cc1cccc(Br)c1C(=O)N[C@@H](Cc1ccc(NC(=O)c2c(Cl)cccc2Cl)cc1)C(=O)O
3648,CHEMBL429682,0.92000002,S(=O)(=O)(Nc1sc2c(N[C@@H](CO)C)nc(SCc3c(F)c(F)ccc3)nc2n1)C,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(NS(C)(=O)=O)sc12
3649,CHEMBL2178370,1.4,O=C(N)c1c(C)nc(C)c(-c2cc3c(C4(CCC(c5[nH]nnn5)CC4)CC3)cc2)n1,Cc1nc(C)c(-c2ccc3c(c2)CCC32CCC(c3nnn[nH]3)CC2)nc1C(N)=O
3650,CHEMBL496483,4.110000100000001,Brc1c(Nc2n[nH]c(C3CC3)c2)nc(NCc2ccccc2)nc1,Brc1cnc(NCc2ccccc2)nc1Nc1cc(C2CC2)[nH]n1
3651,CHEMBL550637,2.1199999,O=C(Nc1c(C)ccc(C(=O)N2CC3OC(C2)CNC3)c1)CC12CC3CC(C1)CC(C2)C3,Cc1ccc(C(=O)N2CC3CNCC(C2)O3)cc1NC(=O)CC12CC3CC(CC(C3)C1)C2
3652,CHEMBL650,2.1199999,O=C(CO)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C([C@@H](C)C3)=CC(=O)C=C2)CC1,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12
3653,CHEMBL1087268,2.9000001,Fc1cnc([C@@H](Nc2nc(Nc3sc(C)cn3)cc(N3CCN(C)CC3)n2)C)cc1,Cc1cnc(Nc2cc(N3CCN(C)CC3)nc(N[C@@H](C)c3ccc(F)cn3)n2)s1
3654,CHEMBL1269858,3.23,N(C)(c1nc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)ncc1)c1c2c([nH]nc2)ccc1,CN(c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1)c1cccc2[nH]ncc12
3655,CHEMBL202626,3.8,Fc1c(NC(=O)NC2C(=O)Nc3c(C(c4ccccc4)=N2)cccc3)cccc1,O=C(Nc1ccccc1F)NC1N=C(c2ccccc2)c2ccccc2NC1=O
3656,CHEMBL237891,2.0999999,O=C1N(C)C(N)=NC(CCc2cc3[nH]ccc3cc2)=C1,Cn1c(N)nc(CCc2ccc3cc[nH]c3c2)cc1=O
3657,CHEMBL1567398,3.5999999,Clc1cc(CNc2nn3C(=O)C(Cc4ccccc4)=C(C)Nc3n2)ccc1,Cc1[nH]c2nc(NCc3cccc(Cl)c3)nn2c(=O)c1Cc1ccccc1
3658,CHEMBL1580660,2.1099999,Clc1c(-c2nc(NS(=O)(=O)c3c(Cl)ccc(Cl)c3)sc2)scc1,O=S(=O)(Nc1nc(-c2sccc2Cl)cs1)c1cc(Cl)ccc1Cl
3659,CHEMBL480057,3.4000001,O=C(N)c1c(Nc2c(C)cccc2)c2c(nc1)cc(OC)c(OC)c2,COc1cc2ncc(C(N)=O)c(Nc3ccccc3C)c2cc1OC
3660,CHEMBL1080786,1.5,O=C(N[C@]1(C#N)[C@H](c2ccccc2)C1)[C@@H](N)Cc1sccc1,N#C[C@]1(NC(=O)[C@@H](N)Cc2cccs2)C[C@H]1c1ccccc1
3661,CHEMBL424451,3.96,O=C(Nc1c(C)ccc(OC)c1)CC12CC3CC(C1)CC(C2)C3,COc1ccc(C)c(NC(=O)CC23CC4CC(CC(C4)C2)C3)c1
3662,CHEMBL2179287,3.04,O(c1cc(CN2CC(N3C(=O)NC(=O)C(C)=C3)CCC2)ccc1)c1ccccc1,Cc1cn(C2CCCN(Cc3cccc(Oc4ccccc4)c3)C2)c(=O)[nH]c1=O
3663,CHEMBL1824363,3.0699999,O=C(Nc1cc(O)ccc1)c1c(OCc2ccccc2)cc(OCCCN2CCCC2)cc1,O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1ccccc1
3664,CHEMBL2335906,2.49,O=C1C=C(N[C@H](C)c2ccc(Nc3nc4c(cc(-c5ccncc5)cc4)cn3)cc2)CNC1,C[C@@H](NC1=CC(=O)CNC1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1
3665,CHEMBL1681799,3.3,O(Cc1cnc2N(C)CCOc2c1)c1ccccc1,CN1CCOc2cc(COc3ccccc3)cnc21
3666,CHEMBL2207661,3.1500001,Clc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3c(C4CC4)n[nH]c3)CC2)c1,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]nc1C1CC1
3667,CHEMBL2062774,4.23,O(CC)c1noc2c1ccc(OCCC1CCN(c3nnc(C)cc3)CC1)c2,CCOc1noc2cc(OCCC3CCN(c4ccc(C)nn4)CC3)ccc12
3668,CHEMBL1829257,0.02,O=C(N(C(CC)C=1N(Cc2ncsc2)C(=O)c2sccc2N=1)CCCN)c1ccc(C)cc1,CCC(c1nc2ccsc2c(=O)n1Cc1cscn1)N(CCCN)C(=O)c1ccc(C)cc1
3669,CHEMBL1933592,1.42,FC1(F)CCC(Oc2nc(N)c3ncn([C@H]4[C@H](O)[C@H](O)[C@@H](C)O4)c3n2)CC1,C[C@H]1O[C@@H](n2cnc3c(N)nc(OC4CCC(F)(F)CC4)nc32)[C@H](O)[C@@H]1O
3670,CHEMBL1944690,1.63,Clc1c(CCNCc2cc(CCNC[C@H](O)c3c4SC(=O)Nc4c(O)cc3)ccc2)cccc1,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccc4Cl)c3)c2s1
3671,CHEMBL419951,3.55,O=C(Nc1cc2c(n(C(C)C)c3c2cccc3)cc1)N1CCOCC1,CC(C)n1c2ccccc2c2cc(NC(=O)N3CCOCC3)ccc21
3672,CHEMBL524645,3.3299999,S(=O)(=O)(C)c1cc(C(=O)N2CCN(c3ccc(C(F)(F)F)cc3)CC2)c(OC(C)C)cc1,CC(C)Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ccc(C(F)(F)F)cc2)CC1
3673,CHEMBL1950727,2.01,O=C(N[C@H](C(=O)N[C@@H]1CN(Cc2ccccc2)CCC1)C1CCCCC1)[C@@H](NC)C,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(Cc2ccccc2)C1)C1CCCCC1
3674,CHEMBL463978,0.56999999,Clc1c(C)c(S(=O)(=O)Nc2scc(CC(=O)N3CCN(C)CC3)n2)ccc1,Cc1c(Cl)cccc1S(=O)(=O)Nc1nc(CC(=O)N2CCN(C)CC2)cs1
3675,CHEMBL103482,0.89999998,O=C(OCC)c1c(O)c2c(c(N)ccc2)nc1,CCOC(=O)c1cnc2c(N)cccc2c1O
3676,CHEMBL1762538,3.3,OCc1cc(N(C)c2nc(Nc3cc(N4CCOCC4)cc(N4CCOCCC4)c3)ncc2)c(C)cc1,Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCCOCC3)cc(N3CCOCC3)c2)n1
3677,CHEMBL54976,-1.08,O=C(O)[C@@H](N)Cc1c2c([nH]c1)cccc2,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
3678,CHEMBL73303,2.7,S(=O)(=O)(N)c1ccc(Nc2nc(-c3n4c(nc3)C=CC=C4)ccn2)cc1,NS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1
3679,CHEMBL1951079,-0.87,S(=O)(=O)(N1C(C)CCc2c1cccc2)c1c(OC)cc(OC)c(NC(=O)CCC(=O)O)c1,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)CCC(=O)O
3680,CHEMBL1643203,1.15,Clc1c(NC(=O)C2N(Cc3cc(C)c(OCC(=O)O)cc3)Cc3c(nccc3)C2)ccc(Cl)c1,Cc1cc(CN2Cc3cccnc3CC2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O
3681,CHEMBL2069929,1.2,c1(-c2oc(-c3cnccc3)cc2)oc(C2C3CCN(C2)CC3)nn1,c1cncc(-c2ccc(-c3nnc(C4CN5CCC4CC5)o3)o2)c1
3682,CHEMBL2069324,3.5,O=C(NC1(C#N)CC1)[C@H]1[C@H](C(=O)N2CCN(c3scc(-c4ccccc4)n3)CC2)CCCC1,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc(-c4ccccc4)cs3)CC2)CC1
3683,CHEMBL2012857,3.1800001,O=C1N2c3c(C(N)=CC2=NN1)ccc(-c1cscc1)c3,Nc1cc2n[nH]c(=O)n2c2cc(-c3ccsc3)ccc12
3684,CHEMBL363160,3.3099998999999998,O=C(Nc1c(CC)cccc1CC)N1Cc2c(NC(=O)c3ccc(N4CCN(C)CC4)cc3)n[nH]c2C1,CCc1cccc(CC)c1NC(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1
3685,CHEMBL455429,3.1400001,Fc1c(C(=O)N)ccc(Nc2nc(-c3n(C(C)C)c(C)nc3)c(F)cn2)c1,Cc1ncc(-c2nc(Nc3ccc(C(N)=O)c(F)c3)ncc2F)n1C(C)C
3686,CHEMBL586058,2.7,Clc1c(Cl)ccc(NC2=Nc3c(C(=O)NCC=C)cc([N+](=O)[O-])cc3C(=O)N2)c1,C=CCNC(=O)c1cc([N+](=O)[O-])cc2c(=O)[nH]c(Nc3ccc(Cl)c(Cl)c3)nc12
3687,CHEMBL1720835,2.9000001,c1(-c2ccccc2)nc2n(c1)C=CC=C2,c1ccc(-c2cn3ccccc3n2)cc1
3688,CHEMBL1823817,1.46,Clc1c(C(=O)NCC2(O)CCCCCC2)cc(N2C(=O)N(C[C@@H](O)COC)C(=O)C=N2)cc1,COC[C@H](O)Cn1c(=O)cnn(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)c1=O
3689,CHEMBL336546,1.8,Clc1nc(C(F)(F)F)c(C(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cn1,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cnc(Cl)nc1C(F)(F)F
3690,CHEMBL1201391,1.55,O=C(O[C@@H]1[C@@H]2[C@@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H](C)C=CC2=C[C@H](C)C1)C(CC)(C)C,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21
3691,CHEMBL1223816,1.55,O=C(N)c1cc(OC2C[C@@H]3N(CC4CCCCC4)[C@H](C2)CC3)ccc1,NC(=O)c1cccc(OC2C[C@@H]3CC[C@H](C2)N3CC2CCCCC2)c1
3692,CHEMBL81,4.1300001,O=C(c1c(-c2ccc(O)cc2)sc2c1ccc(O)c2)c1ccc(OCCN2CCCCC2)cc1,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12
3693,CHEMBL2158822,2.8299999,Clc1c(Cl)ccc(OC2CCN(CC3CCN(c4c(C(=O)O)cccc4)CC3)CC2)c1,O=C(O)c1ccccc1N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
3694,CHEMBL182682,3.4000001,O=C(N(C)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1)Cc1cc(OC)c(OC)cc1,COc1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1OC
3695,CHEMBL255244,1.2,O=C(Nc1c(N)cccc1)c1ccc(-c2c(C)cc(CN3CCN(CC)CC3)cn2)cc1,CCN1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(C)c2)CC1
3696,CHEMBL1829430,1.61,O=C(N(C(CC)C=1N(Cc2ccccc2)C(=O)c2c(C)nsc2N=1)CCCN)c1ccc(C)cc1,CCC(c1nc2snc(C)c2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1
3697,CHEMBL1454596,1.3200001000000001,Clc1ccc(S(=O)(=O)Nc2scc(CC(=O)OCC)n2)cc1,CCOC(=O)Cc1csc(NS(=O)(=O)c2ccc(Cl)cc2)n1
3698,CHEMBL1113,2.28,Clc1cc2C(N3CCNCC3)=Nc3c(Oc2cc1)cccc3,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2
3699,CHEMBL528724,0.69999999,N=C(Nc1nc(C)c2c(n1)cc(C)c(C)c2)N,Cc1cc2nc(NC(=N)N)nc(C)c2cc1C
3700,CHEMBL2158051,1.8200001000000001,O=C(N[C@@H]1C(=O)N2[C@H](C(=O)NC(c3ccccc3)c3ccccc3)CC[C@@H]2CCN(C(=O)CC(C)C)C1)[C@@H](NC)C,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CC(C)C)CC[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O
3701,CHEMBL551060,2.0,Clc1cc(C[C@H](NC(=O)c2c(C)nc(C)s2)C(=O)NCC#N)ccc1,Cc1nc(C)c(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)s1
3702,CHEMBL1619466,3.3,Brc1c(-c2ccc(OC)cc2)nc2n1CCC2,COc1ccc(-c2nc3n(c2Br)CCC3)cc1
3703,CHEMBL2158771,2.1700001,Clc1c(Cl)ccc(OC2CCN(CC3CCN([C@H](C(=O)O)Cc4ccc(C#N)cc4)CC3)CC2)c1,N#Cc1ccc(C[C@@H](C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1
3704,CHEMBL51697,2.1099999,Nc1c2c([C@H](c3ccccc3)CN(C)C2)ccc1,CN1Cc2c(N)cccc2[C@H](c2ccccc2)C1
3705,CHEMBL67860,2.8499999,O=C1OC(C)(C)c2c(N1)ccc(-c1n(C)c(C#N)cc1)c2,Cn1c(C#N)ccc1-c1ccc2c(c1)C(C)(C)OC(=O)N2
3706,CHEMBL38576,3.4200001,Clc1c(Cl)ccc(CC(=O)N([C@H](CN2CCCC2)c2ccccc2)C)c1,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H](CN1CCCC1)c1ccccc1
3707,CHEMBL118973,3.8,O=C(Nc1cc2c(n(C)c3c2cccc3)cc1)CCc1ccncc1,Cn1c2ccccc2c2cc(NC(=O)CCc3ccncc3)ccc21
3708,CHEMBL1645496,2.27,O=C1c2c(NC(c3cnccc3)=C1)cc(C(O)c1ccccc1)cc2,O=c1cc(-c2cccnc2)[nH]c2cc(C(O)c3ccccc3)ccc12
3709,CHEMBL1164729,0.94,O=C(O)c1c(C)nc(-c2cc(C#N)c(OCC(C)C)cc2)s1,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O
3710,CHEMBL1945042,0.69,Fc1c(CNCc2cc(CCNC[C@H](O)c3c4SC(=O)Nc4c(O)cc3)ccc2)cccc1,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCc4ccccc4F)c3)c2s1
3711,CHEMBL235753,2.5,O=C1N(C)C(N)=NC(CCc2cc(-c3cnccc3)ccc2)=C1,Cn1c(N)nc(CCc2cccc(-c3cccnc3)c2)cc1=O
3712,CHEMBL257553,2.97,Clc1c(Nc2nc(Nc3cc(S(=O)(=O)N)ccc3)ncc2)c2OCOc2cc1,NS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)c1
3713,CHEMBL335749,3.02,Fc1c(N2Cc3c(ccnc3)C2)ccc(N2C(=O)O[C@@H](CNC(=O)C)C2)c1,CC(=O)NC[C@H]1CN(c2ccc(N3Cc4ccncc4C3)c(F)c2)C(=O)O1
3714,CHEMBL1397672,3.6800001000000004,Brc1cc(CNc2nn3C(=O)C(Cc4ccccc4)=C(C)Nc3n2)ccc1,Cc1[nH]c2nc(NCc3cccc(Br)c3)nn2c(=O)c1Cc1ccccc1
3715,CHEMBL1785015,3.2,Nc1ncnc2n(C(C)C)nc(-c3ccc(C)cc3)c12,Cc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1
3716,CHEMBL1682826,3.0999999,O(Cc1ccccc1)c1nc2OCCC(=O)c2cc1,O=C1CCOc2nc(OCc3ccccc3)ccc21
3717,CHEMBL1783271,3.47,Fc1c(-c2c(OC)ccc(OC)c2)c2nnc(C(=O)NC3CC3)c(N)c2cc1,COc1ccc(OC)c(-c2c(F)ccc3c(N)c(C(=O)NC4CC4)nnc23)c1
3718,CHEMBL2036775,2.77,Clc1c(Cl)ccc(NC(=O)N2CCN(C[C@@H]3OCCN(C(C)C)C3)CC2)c1,CC(C)N1CCO[C@@H](CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1
3719,CHEMBL1950853,1.47,O=C(N[C@@H]1CN(CCc2cc(OC)ccc2)CCC1)[C@@H](NC(=O)[C@@H](NC)C)C(C)(C)C,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2cccc(OC)c2)C1)C(C)(C)C
